Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID
2PFfYONCjd1Jazjg8B4yHv,SUMMER AT 7,https://api.spotify.com/v1/tracks/2PFfYONCjd1Jazjg8B4yHv,174660,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
1To4zdRrEQsWw7KVzwuyY4,PARANOID,https://api.spotify.com/v1/tracks/1To4zdRrEQsWw7KVzwuyY4,181930,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
5EeLWCcbgfD5tcsvanVmxM,NEED A MINUTE,https://api.spotify.com/v1/tracks/5EeLWCcbgfD5tcsvanVmxM,166005,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
6JtHhpMnYvU0w53jxxrC8B,GUESS WHAT (feat. Rick Ross),https://api.spotify.com/v1/tracks/6JtHhpMnYvU0w53jxxrC8B,206006,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
3AdD6jh84ZDO9eeBeFNgE7,A LOT MORE,https://api.spotify.com/v1/tracks/3AdD6jh84ZDO9eeBeFNgE7,200126,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
2CvVvkuyCgy6y4CbqK17xG,CAN'T GO ON,https://api.spotify.com/v1/tracks/2CvVvkuyCgy6y4CbqK17xG,183669,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
0JUEZLTxyaAwGJhzb9U8PN,ASSHOLE (feat. Bugus),https://api.spotify.com/v1/tracks/0JUEZLTxyaAwGJhzb9U8PN,222405,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
1HkxPY4VFsCGo2SDgme8Wn,NIGHTTIME (Interlude),https://api.spotify.com/v1/tracks/1HkxPY4VFsCGo2SDgme8Wn,189295,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
0wtnEYs277hqEGrg44hNLG,ALL TO YOU (feat. Kiana Ledé),https://api.spotify.com/v1/tracks/0wtnEYs277hqEGrg44hNLG,185660,False,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
6QfmvXoVM1wEJM8j7988lt,SHOTS,https://api.spotify.com/v1/tracks/6QfmvXoVM1wEJM8j7988lt,170468,True,1z7b1Pr1rSlvWRzsW3HOrS,5Vmz3pIxG7Dsx7fzHgtyJB,SHAKE THE SNOW GLOBE (DELUXE),album
