Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID,Album Name,Album Type
6bqOolsv57aEE8Q3PixC7p,Phresh Out The Runway,https://api.spotify.com/v1/tracks/6bqOolsv57aEE8Q3PixC7p,222413,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
1kde2QG8s4pbZDiI8Fklzq,Diamonds,https://api.spotify.com/v1/tracks/1kde2QG8s4pbZDiI8Fklzq,225146,False,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
0zeXzdgaRKs2TiUYxNGDD0,Numb,https://api.spotify.com/v1/tracks/0zeXzdgaRKs2TiUYxNGDD0,205066,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
11gr64dfNTZ179JQICaRIc,Pour It Up,https://api.spotify.com/v1/tracks/11gr64dfNTZ179JQICaRIc,161200,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
4GIopCOy1bhVqVfAMiM81L,Loveeeeeee Song,https://api.spotify.com/v1/tracks/4GIopCOy1bhVqVfAMiM81L,256320,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
1fAQcrmQEPhAUfx9tzVfQ1,Jump,https://api.spotify.com/v1/tracks/1fAQcrmQEPhAUfx9tzVfQ1,264453,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
2lcsukpwDNXQu73W1IQfLr,Right Now,https://api.spotify.com/v1/tracks/2lcsukpwDNXQu73W1IQfLr,181626,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
5kgcqk2xzjHmB3GmO3yKmz,What Now,https://api.spotify.com/v1/tracks/5kgcqk2xzjHmB3GmO3yKmz,243093,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
4qaEPJ1S3GkITZRzuNgiwQ,Stay,https://api.spotify.com/v1/tracks/4qaEPJ1S3GkITZRzuNgiwQ,240706,False,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
16DOpNAr7bGZlMJvjVf5Ra,Nobodys Business,https://api.spotify.com/v1/tracks/16DOpNAr7bGZlMJvjVf5Ra,216293,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
477aE6KFSka7QOZDrZ9NVe,Love Without Tragedy  Mother Mary,https://api.spotify.com/v1/tracks/477aE6KFSka7QOZDrZ9NVe,418866,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
4KW3pEgOpXAzJLih3cAfK7,Get It Over With,https://api.spotify.com/v1/tracks/4KW3pEgOpXAzJLih3cAfK7,211893,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
5UsBzWkwj4Hp3sQmKHAiGt,No Love Allowed,https://api.spotify.com/v1/tracks/5UsBzWkwj4Hp3sQmKHAiGt,249133,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
5l6AmqCEZqYT0BQcEB3SEy,Lost In Paradise,https://api.spotify.com/v1/tracks/5l6AmqCEZqYT0BQcEB3SEy,215413,True,5pKCCKE2ajJHZ9KAiaK11H,7yjQZX94GxVyqDTehxBejk,Unapologetic (Deluxe Version),album
